ID,Label,Glottocode,ISO639P3code,Name,Family,Latitude,Longitude,Project,ProjectFile,EntryDate,Comment,Link,Set
p_komnzowara1294,Komnzo_wara1294,wara1294,,Anta-Komnzo-Wára-Wérè-Kémä,Morehead-Wasur,-8.64917,141.52,parabank,,,,,
p_westerndaniwest2594,Konda_(Western_Dani)_west2594,west2594,,Western Dani,Nuclear Trans New Guinea,-3.77127,138.217,parabank,,,,,
p_korafekora1295,Korafe_kora1295,kora1295,,Korafe,Nuclear Trans New Guinea,,,parabank,,,,,
p_korowaikoro1312,Korowai_koro1312,koro1312,,Korowai,Nuclear Trans New Guinea,-5.26952,140.047,parabank,,,,,
p_kumankuma1280,Kuman_kuma1280,kuma1280,,Kuman,Nuclear Trans New Guinea,-5.90586,144.977,parabank,,,,,
p_kunimaipakuni1267,Kunimaipa_kuni1267,kuni1267,,Kunimaipa,Goilalan,-8.09371,146.908,parabank,,,,,
p_kuotkuot1243,Kuot_kuot1243,kuot1243,,Kuot,Kuot,-3.06952,151.537,parabank,,,,,
p_boungboun1245,Ku_Waru_boun1245,boun1245,,Bo-Ung,Nuclear Trans New Guinea,-5.8626,144.086,parabank,,,,,
p_kwomakwom1262,Kwoma_kwom1262,kwom1262,,Kwoma,Sepik,-4.08721,142.664,parabank,,,,,
p_kyakakyak1244,Kyaka_kyak1244,kyak1244,,Kyaka,Nuclear Trans New Guinea,-5.52462,144.119,parabank,,,,,
p_lolodalabalolo1264,Loloda-Laba_(Loda)_lolo1264,lolo1264,,Loloda-Laba,North Halmahera,1.95461,127.772,parabank,,,,,
p_modolemodo1249,Madole_modo1249,modo1249,,Modole,North Halmahera,1.40199,127.752,parabank,,,,,
p_mairasinucl1594,Mairasi_nucl1594,nucl1594,,Mairasi,Mairasic,-3.4511,134.071,parabank,,,,,
p_maklewmakl1246,Maklew_makl1246,makl1246,,Maklew,Bulaka River,-7.74424,139.273,parabank,,,,,
p_xmala1294,Mala_mala1294,mala1294,,,,,,parabank,,,,,
p_malimali1284,Mali_mali1284,mali1284,,Mali,Baining,-4.71826,152.214,parabank,,,,,
p_marindnucl1622,Marind_nucl1622,nucl1622,,Marind,Anim,-8.15651,140.009,parabank,,,,,
p_maybratkaronmaib1239,Maybrat_maib1239,maib1239,,Maybrat-Karon,Maybrat-Karon,-1.3679,132.591,parabank,,,,,
p_mblaferanmoblaf1238,Mblafe_blaf1238,blaf1238,,Mblafe-Ránmo,Morehead-Wasur,-8.56161,141.226,parabank,,,,,
p_meriammeri1244,Meriam_meri1244,meri1244,,Meriam,Eastern Trans-Fly,-9.59575,143.773,parabank,,,,,
p_meyahmeya1236,Meyah_meya1236,meya1236,,Meyah,East Bird's Head,-1.18016,133.618,parabank,,,,,
p_mianimian1254,Miani_mian1254,mian1254,,Miani,Nuclear Trans New Guinea,-4.42116,145.276,parabank,,,,,
p_momufasfass1245,Momu-Fas_fass1245,fass1245,,Momu-Fas,Baibai-Fas,-3.10868,141.64,parabank,,,,,
p_monimoni1261,Moni_moni1261,moni1261,,Moni,Nuclear Trans New Guinea,-3.72962,136.886,parabank,,,,,
p_monumbonucl1458,Monumbo_nucl1458,nucl1458,,Monumbo,Bogia,-4.2717,144.95,parabank,,,,,
p_sibesibe1248,Nagovisi_sibe1248,sibe1248,,Sibe,South Bougainville,-6.43149,155.412,parabank,,,,,
p_namanama1266,Nama_nama1266,nama1266,,Nama (Papua New Guinea),Morehead-Wasur,-8.66403,141.706,parabank,,,,,
p_nambonamb1293,Nambo_namb1293,namb1293,,Nambo,Morehead-Wasur,-8.74501,141.931,parabank,,,,,
p_naasioinaas1242,Nasioi_naas1242,naas1242,,Naasioi,South Bougainville,-6.46022,155.632,parabank,,,,,
p_yagwoiayagw1240,Negwa_(Yagwoia)_yagw1240,yagw1240,,Yagwoia,Angan,-7.14042,145.854,parabank,,,,,
p_nemeneme1244,Neme_neme1244,neme1244,,Neme,Morehead-Wasur,-8.44877,141.849,parabank,,,,,
p_nennenn1238,Nen_nenn1238,nenn1238,,Nen,Morehead-Wasur,-8.62183,142.032,parabank,,,,,
p_nennenn1238,Nen_nenn1238a,nenn1238,,Nen,Morehead-Wasur,-8.62183,142.032,parabank,,,,,
p_nimborannucl1633,Nimboran_nucl1633,nucl1633,,Nimboran,Nimboranic,-2.5803,140.179,parabank,,,,,
p_northmuyunort2916,NorthMuyu_nort2916,nort2916,,North Muyu,Nuclear Trans New Guinea,-5.55319,140.84,parabank,,,,,
p_yauyaum1237,Nungon_yaum1237,yaum1237,,Yau (Morobe Province),Nuclear Trans New Guinea,-6.08274,146.841,parabank,,,,,
p_onobasuluonob1238,Onobasulu_onob1238,onob1238,,Onobasulu,Bosavi,-6.30876,142.776,parabank,,,,,
p_pagupagu1249,Pagu_pagu1249,pagu1249,,Pagu,North Halmahera,1.2134,127.78,parabank,,,,,
p_sogeramsoge1235,Proto_Sogeram_soge1235,soge1235,,Sogeram,Nuclear Trans New Guinea,-5.08,144.81,parabank,,,,,
p_riantanarian1263,Riantana_rian1263,rian1263,,Riantana,Kolopom,-7.50746,138.484,parabank,,,,,
p_rotokasroto1249,Rotokas_roto1249,roto1249,,Rotokas,North Bougainville,-5.94339,155.154,parabank,,,,,
p_savosavosavo1255,Savosavo_savo1255,savo1255,,Savosavo,Savosavo,-9.12853,159.814,parabank,,,,,
p_sawisawi1257,Sawi_sawi1257,sawi1257,,Sawi,Nuclear Trans New Guinea,-5.99286,138.643,parabank,,,,,
p_setamanseta1246,Setaman_Baktamin_seta1246,seta1246,,Setaman,Nuclear Trans New Guinea,-5.31134,141.833,parabank,,,,,
p_siwaisiwa1245,Siwai_Motuna_siwa1245,siwa1245,,Siwai,South Bougainville,-6.6429,155.452,parabank,,,,,
p_sougbmani1235,Sougb_mani1235,mani1235,,Sougb,East Bird's Head,-1.49611,133.95,parabank,,,,,
p_sukisuki1245,Suki_suki1245,suki1245,,Suki,Suki-Gogodala,-8.04783,141.842,parabank,,,,,
p_tablatabl1243,Tabla_tabl1243,tabl1243,,Tabla,Sentanic,-2.45368,140.396,parabank,,,,,
p_taiaptaia1239,Taiap_taia1239,taia1239,,Taiap,Taiap,-4.05047,144.506,parabank,,,,,
p_teiwateiw1235,Teiwa_teiw1235,teiw1235,,Teiwa,Timor-Alor-Pantar,-8.37662,124.174,parabank,,,,,
p_telefoltele1256,Telefol_tele1256,tele1256,,Telefol,Nuclear Trans New Guinea,-5.07444,141.731,parabank,,,,,
p_xtido1249,Tidore_tido1249,tido1249,,,,,,parabank,,,,,
p_touotouo1238,Touo_touo1238,touo1238,,Touo,Touo,-8.58405,157.296,parabank,,,,,
p_umbuunguumbu1258,Umbu-Ungu_umbu1258,umbu1258,,Umbu-Ungu,Nuclear Trans New Guinea,-5.9513,143.97,parabank,,,,,
p_usarufausar1243,Usurufa_usar1243,usar1243,,Usarufa,Nuclear Trans New Guinea,-6.38898,145.633,parabank,,,,,
p_waffawaff1241,Waffa_waff1241,waff1241,,Waffa,Nuclear Trans New Guinea,-6.55783,146.09,parabank,,,,,
p_wartathuntaigunt1241,Warta_Thuntai_gunt1241,gunt1241,,Warta Thuntai,Morehead-Wasur,-8.80806,141.253,parabank,,,,,
p_watamwata1253,Watam_wata1253,wata1253,,Watam,Lower Sepik-Ramu,-4.02591,144.583,parabank,,,,,
p_wersingwers1238,Wersing_wers1238,wers1238,,Wersing,Timor-Alor-Pantar,-8.33936,124.932,parabank,,,,,
p_westernpantarlamm1241,Western_Pantar_lamm1241,lamm1241,,Western Pantar,Timor-Alor-Pantar,-8.52787,124.057,parabank,,,,,
p_westkewawest2599,West_Kewa_west2599,west2599,,West Kewa,Nuclear Trans New Guinea,-6.32097,143.73,parabank,,,,,
p_wipiwipi1242,Wipi_wipi1242,wipi1242,,Wipi,Eastern Trans-Fly,-8.79741,143.064,parabank,,,,,
p_kosarekyalekosa1249,Yale_kosa1249,kosa1249,,Kosarek Yale,Nuclear Trans New Guinea,-4.06603,139.645,parabank,,,,,
p_yalicyali1257,Yalic_yali1257,yali1257,,Yalic,Nuclear Trans New Guinea,-3.76869,139.26,parabank,,,,,
p_yawanucl1454,Yawa_nucl1454,nucl1454,,Yawa,Yawa-Saweru,-1.77196,136.263,parabank,,,,,
p_yeleyele1255,Yele_(Yélî_Dnye)_yele1255,yele1255,,Yele,Yele,-11.3796,154.127,parabank,,,,,
p_yelmekyelm1242,Yelmek_yelm1242,yelm1242,,Yelmek,Bulaka River,-7.4453,139.096,parabank,,,,,
